contestSlug,contestTitle,date,problemCount,titleSlug,questionFrontendId,title,difficulty,acRate
weekly-contest-101,Weekly Contest 101,2018-09-09,4,valid-permutations-for-di-sequence,903,Valid Permutations for DI Sequence,Hard,56.5
weekly-contest-102,Weekly Contest 102,2018-09-16,4,sort-array-by-parity,905,Sort Array By Parity,Easy,76.6
weekly-contest-102,Weekly Contest 102,2018-09-16,4,fruit-into-baskets,904,Fruit Into Baskets,Medium,51.9
weekly-contest-102,Weekly Contest 102,2018-09-16,4,sum-of-subarray-minimums,907,Sum of Subarray Minimums,Medium,38.9
weekly-contest-102,Weekly Contest 102,2018-09-16,4,super-palindromes,906,Super Palindromes,Hard,40.1
weekly-contest-103,Weekly Contest 103,2018-09-23,4,smallest-range-i,908,Smallest Range I,Easy,73.8
weekly-contest-103,Weekly Contest 103,2018-09-23,4,snakes-and-ladders,909,Snakes and Ladders,Medium,48.2
weekly-contest-103,Weekly Contest 103,2018-09-23,4,smallest-range-ii,910,Smallest Range II,Medium,38.1
weekly-contest-103,Weekly Contest 103,2018-09-23,4,online-election,911,Online Election,Medium,53.0
weekly-contest-104,Weekly Contest 104,2018-09-30,4,x-of-a-kind-in-a-deck-of-cards,914,X of a Kind in a Deck of Cards,Easy,30.4
weekly-contest-104,Weekly Contest 104,2018-09-30,4,partition-array-into-disjoint-intervals,915,Partition Array into Disjoint Intervals,Medium,49.5
weekly-contest-104,Weekly Contest 104,2018-09-30,4,word-subsets,916,Word Subsets,Medium,56.0
weekly-contest-104,Weekly Contest 104,2018-09-30,4,cat-and-mouse,913,Cat and Mouse,Hard,35.7
weekly-contest-105,Weekly Contest 105,2018-10-07,4,reverse-only-letters,917,Reverse Only Letters,Easy,68.8
weekly-contest-105,Weekly Contest 105,2018-10-07,4,maximum-sum-circular-subarray,918,Maximum Sum Circular Subarray,Medium,50.9
weekly-contest-105,Weekly Contest 105,2018-10-07,4,complete-binary-tree-inserter,919,Complete Binary Tree Inserter,Medium,65.1
weekly-contest-105,Weekly Contest 105,2018-10-07,4,number-of-music-playlists,920,Number of Music Playlists,Hard,60.1
weekly-contest-106,Weekly Contest 106,2018-10-14,4,sort-array-by-parity-ii,922,Sort Array By Parity II,Easy,71.3
weekly-contest-106,Weekly Contest 106,2018-10-14,4,minimum-add-to-make-parentheses-valid,921,Minimum Add to Make Parentheses Valid,Medium,74.3
weekly-contest-106,Weekly Contest 106,2018-10-14,4,3sum-with-multiplicity,923,3Sum With Multiplicity,Medium,46.4
weekly-contest-106,Weekly Contest 106,2018-10-14,4,minimize-malware-spread,924,Minimize Malware Spread,Hard,43.3
weekly-contest-107,Weekly Contest 107,2018-10-21,4,long-pressed-name,925,Long Pressed Name,Easy,33.0
weekly-contest-107,Weekly Contest 107,2018-10-21,4,flip-string-to-monotone-increasing,926,Flip String to Monotone Increasing,Medium,61.9
weekly-contest-107,Weekly Contest 107,2018-10-21,4,three-equal-parts,927,Three Equal Parts,Hard,41.5
weekly-contest-107,Weekly Contest 107,2018-10-21,4,minimize-malware-spread-ii,928,Minimize Malware Spread II,Hard,45.9
weekly-contest-108,Weekly Contest 108,2018-10-28,4,unique-email-addresses,929,Unique Email Addresses,Easy,67.9
weekly-contest-108,Weekly Contest 108,2018-10-28,4,binary-subarrays-with-sum,930,Binary Subarrays With Sum,Medium,69.5
weekly-contest-108,Weekly Contest 108,2018-10-28,4,minimum-falling-path-sum,931,Minimum Falling Path Sum,Medium,60.8
weekly-contest-108,Weekly Contest 108,2018-10-28,4,beautiful-array,932,Beautiful Array,Medium,70.0
weekly-contest-109,Weekly Contest 109,2018-11-04,4,number-of-recent-calls,933,Number of Recent Calls,Easy,78.8
weekly-contest-109,Weekly Contest 109,2018-11-04,4,knight-dialer,935,Knight Dialer,Medium,62.0
weekly-contest-109,Weekly Contest 109,2018-11-04,4,shortest-bridge,934,Shortest Bridge,Medium,59.6
weekly-contest-109,Weekly Contest 109,2018-11-04,4,stamping-the-sequence,936,Stamping The Sequence,Hard,62.3
weekly-contest-110,Weekly Contest 110,2018-11-11,4,reorder-data-in-log-files,937,Reorder Data in Log Files,Medium,56.8
weekly-contest-110,Weekly Contest 110,2018-11-11,4,range-sum-of-bst,938,Range Sum of BST,Easy,87.6
weekly-contest-110,Weekly Contest 110,2018-11-11,4,minimum-area-rectangle,939,Minimum Area Rectangle,Medium,55.4
weekly-contest-110,Weekly Contest 110,2018-11-11,4,distinct-subsequences-ii,940,Distinct Subsequences II,Hard,44.2
weekly-contest-111,Weekly Contest 111,2018-11-18,4,valid-mountain-array,941,Valid Mountain Array,Easy,35.5
weekly-contest-111,Weekly Contest 111,2018-11-18,4,delete-columns-to-make-sorted,944,Delete Columns to Make Sorted,Easy,78.2
weekly-contest-111,Weekly Contest 111,2018-11-18,4,di-string-match,942,DI String Match,Easy,81.2
weekly-contest-111,Weekly Contest 111,2018-11-18,4,find-the-shortest-superstring,943,Find the Shortest Superstring,Hard,45.5
weekly-contest-112,Weekly Contest 112,2018-11-25,4,minimum-increment-to-make-array-unique,945,Minimum Increment to Make Array Unique,Medium,60.7
weekly-contest-112,Weekly Contest 112,2018-11-25,4,validate-stack-sequences,946,Validate Stack Sequences,Medium,70.6
weekly-contest-112,Weekly Contest 112,2018-11-25,4,most-stones-removed-with-same-row-or-column,947,Most Stones Removed with Same Row or Column,Medium,63.3
weekly-contest-112,Weekly Contest 112,2018-11-25,4,bag-of-tokens,948,Bag of Tokens,Medium,59.7
weekly-contest-113,Weekly Contest 113,2018-12-02,4,largest-time-for-given-digits,949,Largest Time for Given Digits,Medium,36.0
weekly-contest-113,Weekly Contest 113,2018-12-02,4,flip-equivalent-binary-trees,951,Flip Equivalent Binary Trees,Medium,69.5
weekly-contest-113,Weekly Contest 113,2018-12-02,4,reveal-cards-in-increasing-order,950,Reveal Cards In Increasing Order,Medium,83.7
weekly-contest-113,Weekly Contest 113,2018-12-02,4,largest-component-size-by-common-factor,952,Largest Component Size by Common Factor,Hard,43.5
weekly-contest-114,Weekly Contest 114,2018-12-09,4,verifying-an-alien-dictionary,953,Verifying an Alien Dictionary,Easy,56.1
weekly-contest-114,Weekly Contest 114,2018-12-09,4,array-of-doubled-pairs,954,Array of Doubled Pairs,Medium,39.9
weekly-contest-114,Weekly Contest 114,2018-12-09,4,delete-columns-to-make-sorted-ii,955,Delete Columns to Make Sorted II,Medium,49.7
weekly-contest-114,Weekly Contest 114,2018-12-09,4,tallest-billboard,956,Tallest Billboard,Hard,51.9
weekly-contest-115,Weekly Contest 115,2018-12-16,4,check-completeness-of-a-binary-tree,958,Check Completeness of a Binary Tree,Medium,59.4
weekly-contest-115,Weekly Contest 115,2018-12-16,4,prison-cells-after-n-days,957,Prison Cells After N Days,Medium,39.2
weekly-contest-115,Weekly Contest 115,2018-12-16,4,regions-cut-by-slashes,959,Regions Cut By Slashes,Medium,77.5
weekly-contest-115,Weekly Contest 115,2018-12-16,4,delete-columns-to-make-sorted-iii,960,Delete Columns to Make Sorted III,Hard,72.6
weekly-contest-116,Weekly Contest 116,2018-12-23,4,n-repeated-element-in-size-2n-array,961,N-Repeated Element in Size 2N Array,Easy,80.0
weekly-contest-116,Weekly Contest 116,2018-12-23,4,maximum-width-ramp,962,Maximum Width Ramp,Medium,55.9
weekly-contest-116,Weekly Contest 116,2018-12-23,4,minimum-area-rectangle-ii,963,Minimum Area Rectangle II,Medium,55.9
weekly-contest-116,Weekly Contest 116,2018-12-23,4,least-operators-to-express-number,964,Least Operators to Express Number,Hard,48.4
weekly-contest-117,Weekly Contest 117,2018-12-30,4,univalued-binary-tree,965,Univalued Binary Tree,Easy,73.2
weekly-contest-117,Weekly Contest 117,2018-12-30,4,numbers-with-same-consecutive-differences,967,Numbers With Same Consecutive Differences,Medium,59.3
weekly-contest-117,Weekly Contest 117,2018-12-30,4,vowel-spellchecker,966,Vowel Spellchecker,Medium,61.4
weekly-contest-117,Weekly Contest 117,2018-12-30,4,binary-tree-cameras,968,Binary Tree Cameras,Hard,48.0
weekly-contest-118,Weekly Contest 118,2019-01-06,4,powerful-integers,970,Powerful Integers,Medium,44.7
weekly-contest-118,Weekly Contest 118,2019-01-06,4,pancake-sorting,969,Pancake Sorting,Medium,71.8
weekly-contest-118,Weekly Contest 118,2019-01-06,4,flip-binary-tree-to-match-preorder-traversal,971,Flip Binary Tree To Match Preorder Traversal,Medium,52.0
weekly-contest-118,Weekly Contest 118,2019-01-06,4,equal-rational-numbers,972,Equal Rational Numbers,Hard,46.4
weekly-contest-119,Weekly Contest 119,2019-01-13,4,k-closest-points-to-origin,973,K Closest Points to Origin,Medium,69.2
weekly-contest-119,Weekly Contest 119,2019-01-13,4,largest-perimeter-triangle,976,Largest Perimeter Triangle,Easy,62.3
weekly-contest-119,Weekly Contest 119,2019-01-13,4,subarray-sums-divisible-by-k,974,Subarray Sums Divisible by K,Medium,56.6
weekly-contest-119,Weekly Contest 119,2019-01-13,4,odd-even-jump,975,Odd Even Jump,Hard,41.4
weekly-contest-120,Weekly Contest 120,2019-01-20,4,squares-of-a-sorted-array,977,Squares of a Sorted Array,Easy,74.0
weekly-contest-120,Weekly Contest 120,2019-01-20,4,longest-turbulent-subarray,978,Longest Turbulent Subarray,Medium,49.3
weekly-contest-120,Weekly Contest 120,2019-01-20,4,distribute-coins-in-binary-tree,979,Distribute Coins in Binary Tree,Medium,77.3
weekly-contest-120,Weekly Contest 120,2019-01-20,4,unique-paths-iii,980,Unique Paths III,Hard,82.9
weekly-contest-121,Weekly Contest 121,2019-01-27,4,string-without-aaa-or-bbb,984,String Without AAA or BBB,Medium,45.5
weekly-contest-121,Weekly Contest 121,2019-01-27,4,time-based-key-value-store,981,Time Based Key-Value Store,Medium,50.1
weekly-contest-121,Weekly Contest 121,2019-01-27,4,minimum-cost-for-tickets,983,Minimum Cost For Tickets,Medium,67.5
weekly-contest-121,Weekly Contest 121,2019-01-27,4,triples-with-bitwise-and-equal-to-zero,982,Triples with Bitwise AND Equal To Zero,Hard,60.2
weekly-contest-122,Weekly Contest 122,2019-02-03,4,sum-of-even-numbers-after-queries,985,Sum of Even Numbers After Queries,Medium,68.9
weekly-contest-122,Weekly Contest 122,2019-02-03,4,smallest-string-starting-from-leaf,988,Smallest String Starting From Leaf,Medium,61.3
weekly-contest-122,Weekly Contest 122,2019-02-03,4,interval-list-intersections,986,Interval List Intersections,Medium,73.1
weekly-contest-122,Weekly Contest 122,2019-02-03,4,vertical-order-traversal-of-a-binary-tree,987,Vertical Order Traversal of a Binary Tree,Hard,54.4
weekly-contest-123,Weekly Contest 123,2019-02-10,4,add-to-array-form-of-integer,989,Add to Array-Form of Integer,Easy,45.6
weekly-contest-123,Weekly Contest 123,2019-02-10,4,satisfiability-of-equality-equations,990,Satisfiability of Equality Equations,Medium,52.0
weekly-contest-123,Weekly Contest 123,2019-02-10,4,broken-calculator,991,Broken Calculator,Medium,56.3
weekly-contest-123,Weekly Contest 123,2019-02-10,4,subarrays-with-k-different-integers,992,Subarrays with K Different Integers,Hard,68.7
weekly-contest-124,Weekly Contest 124,2019-02-17,4,cousins-in-binary-tree,993,Cousins in Binary Tree,Easy,59.6
weekly-contest-124,Weekly Contest 124,2019-02-17,4,rotting-oranges,994,Rotting Oranges,Medium,59.1
weekly-contest-124,Weekly Contest 124,2019-02-17,4,minimum-number-of-k-consecutive-bit-flips,995,Minimum Number of K Consecutive Bit Flips,Hard,62.4
weekly-contest-124,Weekly Contest 124,2019-02-17,4,number-of-squareful-arrays,996,Number of Squareful Arrays,Hard,51.6
weekly-contest-125,Weekly Contest 125,2019-02-24,4,find-the-town-judge,997,Find the Town Judge,Easy,51.0
weekly-contest-125,Weekly Contest 125,2019-02-24,4,available-captures-for-rook,999,Available Captures for Rook,Easy,72.0
weekly-contest-125,Weekly Contest 125,2019-02-24,4,maximum-binary-tree-ii,998,Maximum Binary Tree II,Medium,70.7
weekly-contest-125,Weekly Contest 125,2019-02-24,4,grid-illumination,1001,Grid Illumination,Hard,39.7
weekly-contest-126,Weekly Contest 126,2019-03-03,4,find-common-characters,1002,Find Common Characters,Easy,74.8
weekly-contest-126,Weekly Contest 126,2019-03-03,4,check-if-word-is-valid-after-substitutions,1003,Check If Word Is Valid After Substitutions,Medium,61.3
weekly-contest-126,Weekly Contest 126,2019-03-03,4,max-consecutive-ones-iii,1004,Max Consecutive Ones III,Medium,68.1
weekly-contest-126,Weekly Contest 126,2019-03-03,4,minimum-cost-to-merge-stones,1000,Minimum Cost to Merge Stones,Hard,46.5
weekly-contest-127,Weekly Contest 127,2019-03-10,4,maximize-sum-of-array-after-k-negations,1005,Maximize Sum Of Array After K Negations,Easy,54.1
weekly-contest-127,Weekly Contest 127,2019-03-10,4,clumsy-factorial,1006,Clumsy Factorial,Medium,61.8
weekly-contest-127,Weekly Contest 127,2019-03-10,4,minimum-domino-rotations-for-equal-row,1007,Minimum Domino Rotations For Equal Row,Medium,56.5
weekly-contest-127,Weekly Contest 127,2019-03-10,4,construct-binary-search-tree-from-preorder-traversal,1008,Construct Binary Search Tree from Preorder Traversal,Medium,84.5
weekly-contest-128,Weekly Contest 128,2019-03-17,4,complement-of-base-10-integer,1009,Complement of Base 10 Integer,Easy,63.4
weekly-contest-128,Weekly Contest 128,2019-03-17,4,pairs-of-songs-with-total-durations-divisible-by-60,1010,Pairs of Songs With Total Durations Divisible by 60,Medium,53.5
weekly-contest-128,Weekly Contest 128,2019-03-17,4,capacity-to-ship-packages-within-d-days,1011,Capacity To Ship Packages Within D Days,Medium,74.4
weekly-contest-128,Weekly Contest 128,2019-03-17,4,numbers-with-repeated-digits,1012,Numbers With Repeated Digits,Hard,48.0
weekly-contest-129,Weekly Contest 129,2019-03-24,4,partition-array-into-three-parts-with-equal-sum,1013,Partition Array Into Three Parts With Equal Sum,Easy,42.9
weekly-contest-129,Weekly Contest 129,2019-03-24,4,smallest-integer-divisible-by-k,1015,Smallest Integer Divisible by K,Medium,54.2
weekly-contest-129,Weekly Contest 129,2019-03-24,4,best-sightseeing-pair,1014,Best Sightseeing Pair,Medium,62.7
weekly-contest-129,Weekly Contest 129,2019-03-24,4,binary-string-with-substrings-representing-1-to-n,1016,Binary String With Substrings Representing 1 To N,Medium,58.6
weekly-contest-130,Weekly Contest 130,2019-03-31,4,binary-prefix-divisible-by-5,1018,Binary Prefix Divisible By 5,Easy,53.7
weekly-contest-130,Weekly Contest 130,2019-03-31,4,convert-to-base-2,1017,Convert to Base -2,Medium,61.9
weekly-contest-130,Weekly Contest 130,2019-03-31,4,next-greater-node-in-linked-list,1019,Next Greater Node In Linked List,Medium,64.6
weekly-contest-130,Weekly Contest 130,2019-03-31,4,number-of-enclaves,1020,Number of Enclaves,Medium,72.1
weekly-contest-131,Weekly Contest 131,2019-04-07,4,remove-outermost-parentheses,1021,Remove Outermost Parentheses,Easy,87.3
weekly-contest-131,Weekly Contest 131,2019-04-07,4,sum-of-root-to-leaf-binary-numbers,1022,Sum of Root To Leaf Binary Numbers,Easy,76.7
weekly-contest-131,Weekly Contest 131,2019-04-07,4,camelcase-matching,1023,Camelcase Matching,Medium,65.7
weekly-contest-131,Weekly Contest 131,2019-04-07,4,video-stitching,1024,Video Stitching,Medium,52.8
weekly-contest-132,Weekly Contest 132,2019-04-14,4,divisor-game,1025,Divisor Game,Easy,72.3
weekly-contest-132,Weekly Contest 132,2019-04-14,4,maximum-difference-between-node-and-ancestor,1026,Maximum Difference Between Node and Ancestor,Medium,78.2
weekly-contest-132,Weekly Contest 132,2019-04-14,4,longest-arithmetic-subsequence,1027,Longest Arithmetic Subsequence,Medium,50.1
weekly-contest-132,Weekly Contest 132,2019-04-14,4,recover-a-tree-from-preorder-traversal,1028,Recover a Tree From Preorder Traversal,Hard,83.2
weekly-contest-133,Weekly Contest 133,2019-04-21,4,matrix-cells-in-distance-order,1030,Matrix Cells in Distance Order,Easy,74.4
weekly-contest-133,Weekly Contest 133,2019-04-21,4,two-city-scheduling,1029,Two City Scheduling,Medium,68.8
weekly-contest-133,Weekly Contest 133,2019-04-21,4,maximum-sum-of-two-non-overlapping-subarrays,1031,Maximum Sum of Two Non-Overlapping Subarrays,Medium,61.1
weekly-contest-133,Weekly Contest 133,2019-04-21,4,stream-of-characters,1032,Stream of Characters,Hard,52.7
weekly-contest-134,Weekly Contest 134,2019-04-28,4,moving-stones-until-consecutive,1033,Moving Stones Until Consecutive,Medium,52.5
weekly-contest-134,Weekly Contest 134,2019-04-28,4,coloring-a-border,1034,Coloring A Border,Medium,51.5
weekly-contest-134,Weekly Contest 134,2019-04-28,4,uncrossed-lines,1035,Uncrossed Lines,Medium,65.4
weekly-contest-134,Weekly Contest 134,2019-04-28,4,escape-a-large-maze,1036,Escape a Large Maze,Hard,36.9
weekly-contest-135,Weekly Contest 135,2019-05-05,4,valid-boomerang,1037,Valid Boomerang,Easy,40.0
weekly-contest-135,Weekly Contest 135,2019-05-05,4,binary-search-tree-to-greater-sum-tree,1038,Binary Search Tree to Greater Sum Tree,Medium,88.4
weekly-contest-135,Weekly Contest 135,2019-05-05,4,minimum-score-triangulation-of-polygon,1039,Minimum Score Triangulation of Polygon,Medium,67.5
weekly-contest-135,Weekly Contest 135,2019-05-05,4,moving-stones-until-consecutive-ii,1040,Moving Stones Until Consecutive II,Medium,59.1
weekly-contest-136,Weekly Contest 136,2019-05-12,4,robot-bounded-in-circle,1041,Robot Bounded In Circle,Medium,56.6
weekly-contest-136,Weekly Contest 136,2019-05-12,4,flower-planting-with-no-adjacent,1042,Flower Planting With No Adjacent,Medium,54.0
weekly-contest-136,Weekly Contest 136,2019-05-12,4,partition-array-for-maximum-sum,1043,Partition Array for Maximum Sum,Medium,77.5
weekly-contest-136,Weekly Contest 136,2019-05-12,4,longest-duplicate-substring,1044,Longest Duplicate Substring,Hard,31.3
weekly-contest-137,Weekly Contest 137,2019-05-19,4,last-stone-weight,1046,Last Stone Weight,Easy,66.7
weekly-contest-137,Weekly Contest 137,2019-05-19,4,remove-all-adjacent-duplicates-in-string,1047,Remove All Adjacent Duplicates In String,Easy,73.7
weekly-contest-137,Weekly Contest 137,2019-05-19,4,longest-string-chain,1048,Longest String Chain,Medium,63.3
weekly-contest-137,Weekly Contest 137,2019-05-19,4,last-stone-weight-ii,1049,Last Stone Weight II,Medium,60.4
weekly-contest-138,Weekly Contest 138,2019-05-26,4,height-checker,1051,Height Checker,Easy,81.9
weekly-contest-138,Weekly Contest 138,2019-05-26,4,grumpy-bookstore-owner,1052,Grumpy Bookstore Owner,Medium,64.1
weekly-contest-138,Weekly Contest 138,2019-05-26,4,previous-permutation-with-one-swap,1053,Previous Permutation With One Swap,Medium,49.2
weekly-contest-138,Weekly Contest 138,2019-05-26,4,distant-barcodes,1054,Distant Barcodes,Medium,49.2
weekly-contest-139,Weekly Contest 139,2019-06-02,4,greatest-common-divisor-of-strings,1071,Greatest Common Divisor of Strings,Easy,54.1
weekly-contest-139,Weekly Contest 139,2019-06-02,4,flip-columns-for-maximum-number-of-equal-rows,1072,Flip Columns For Maximum Number of Equal Rows,Medium,78.5
weekly-contest-139,Weekly Contest 139,2019-06-02,4,adding-two-negabinary-numbers,1073,Adding Two Negabinary Numbers,Medium,38.0
weekly-contest-139,Weekly Contest 139,2019-06-02,4,number-of-submatrices-that-sum-to-target,1074,Number of Submatrices That Sum to Target,Hard,74.6
weekly-contest-140,Weekly Contest 140,2019-06-09,4,occurrences-after-bigram,1078,Occurrences After Bigram,Easy,64.0
weekly-contest-140,Weekly Contest 140,2019-06-09,4,letter-tile-possibilities,1079,Letter Tile Possibilities,Medium,83.5
weekly-contest-140,Weekly Contest 140,2019-06-09,4,insufficient-nodes-in-root-to-leaf-paths,1080,Insufficient Nodes in Root to Leaf Paths,Medium,55.4
weekly-contest-140,Weekly Contest 140,2019-06-09,4,smallest-subsequence-of-distinct-characters,1081,Smallest Subsequence of Distinct Characters,Medium,70.5
weekly-contest-141,Weekly Contest 141,2019-06-16,4,duplicate-zeros,1089,Duplicate Zeros,Easy,53.9
weekly-contest-141,Weekly Contest 141,2019-06-16,4,largest-values-from-labels,1090,Largest Values From Labels,Medium,64.5
weekly-contest-141,Weekly Contest 141,2019-06-16,4,shortest-path-in-binary-matrix,1091,Shortest Path in Binary Matrix,Medium,51.9
weekly-contest-141,Weekly Contest 141,2019-06-16,4,shortest-common-supersequence,1092,Shortest Common Supersequence ,Hard,62.2
weekly-contest-142,Weekly Contest 142,2019-06-23,4,statistics-from-a-large-sample,1093,Statistics from a Large Sample,Medium,43.3
weekly-contest-142,Weekly Contest 142,2019-06-23,4,car-pooling,1094,Car Pooling,Medium,56.4
weekly-contest-142,Weekly Contest 142,2019-06-23,4,find-in-mountain-array,1095,Find in Mountain Array,Hard,41.9
weekly-contest-142,Weekly Contest 142,2019-06-23,4,brace-expansion-ii,1096,Brace Expansion II,Hard,63.8
weekly-contest-143,Weekly Contest 143,2019-06-30,4,distribute-candies-to-people,1103,Distribute Candies to People,Easy,67.8
weekly-contest-143,Weekly Contest 143,2019-06-30,4,path-in-zigzag-labelled-binary-tree,1104,Path In Zigzag Labelled Binary Tree,Medium,75.8
weekly-contest-143,Weekly Contest 143,2019-06-30,4,filling-bookcase-shelves,1105,Filling Bookcase Shelves,Medium,68.6
weekly-contest-143,Weekly Contest 143,2019-06-30,4,parsing-a-boolean-expression,1106,Parsing A Boolean Expression,Hard,69.8
weekly-contest-144,Weekly Contest 144,2019-07-07,4,defanging-an-ip-address,1108,Defanging an IP Address,Easy,90.1
weekly-contest-144,Weekly Contest 144,2019-07-07,4,corporate-flight-bookings,1109,Corporate Flight Bookings,Medium,68.2
weekly-contest-144,Weekly Contest 144,2019-07-07,4,delete-nodes-and-return-forest,1110,Delete Nodes And Return Forest,Medium,72.5
weekly-contest-144,Weekly Contest 144,2019-07-07,4,maximum-nesting-depth-of-two-valid-parentheses-strings,1111,Maximum Nesting Depth of Two Valid Parentheses Strings,Medium,72.0
weekly-contest-145,Weekly Contest 145,2019-07-14,4,relative-sort-array,1122,Relative Sort Array,Easy,75.3
weekly-contest-145,Weekly Contest 145,2019-07-14,4,lowest-common-ancestor-of-deepest-leaves,1123,Lowest Common Ancestor of Deepest Leaves,Medium,79.5
weekly-contest-145,Weekly Contest 145,2019-07-14,4,longest-well-performing-interval,1124,Longest Well-Performing Interval,Medium,38.0
weekly-contest-145,Weekly Contest 145,2019-07-14,4,smallest-sufficient-team,1125,Smallest Sufficient Team,Hard,55.7
weekly-contest-146,Weekly Contest 146,2019-07-21,4,number-of-equivalent-domino-pairs,1128,Number of Equivalent Domino Pairs,Easy,60.7
weekly-contest-146,Weekly Contest 146,2019-07-21,4,shortest-path-with-alternating-colors,1129,Shortest Path with Alternating Colors,Medium,48.2
weekly-contest-146,Weekly Contest 146,2019-07-21,4,minimum-cost-tree-from-leaf-values,1130,Minimum Cost Tree From Leaf Values,Medium,67.9
weekly-contest-146,Weekly Contest 146,2019-07-21,4,maximum-of-absolute-value-expression,1131,Maximum of Absolute Value Expression,Medium,48.8
weekly-contest-147,Weekly Contest 147,2019-07-28,4,n-th-tribonacci-number,1137,N-th Tribonacci Number,Easy,63.1
weekly-contest-147,Weekly Contest 147,2019-07-28,4,alphabet-board-path,1138,Alphabet Board Path,Medium,51.9
weekly-contest-147,Weekly Contest 147,2019-07-28,4,largest-1-bordered-square,1139,Largest 1-Bordered Square,Medium,52.3
weekly-contest-147,Weekly Contest 147,2019-07-28,4,stone-game-ii,1140,Stone Game II,Medium,72.8
weekly-contest-148,Weekly Contest 148,2019-08-04,4,decrease-elements-to-make-array-zigzag,1144,Decrease Elements To Make Array Zigzag,Medium,49.3
weekly-contest-148,Weekly Contest 148,2019-08-04,4,binary-tree-coloring-game,1145,Binary Tree Coloring Game,Medium,53.0
weekly-contest-148,Weekly Contest 148,2019-08-04,4,snapshot-array,1146,Snapshot Array,Medium,36.8
weekly-contest-148,Weekly Contest 148,2019-08-04,4,longest-chunked-palindrome-decomposition,1147,Longest Chunked Palindrome Decomposition,Hard,58.9
weekly-contest-149,Weekly Contest 149,2019-08-11,4,day-of-the-year,1154,Day of the Year,Easy,50.0
weekly-contest-149,Weekly Contest 149,2019-08-11,4,number-of-dice-rolls-with-target-sum,1155,Number of Dice Rolls With Target Sum,Medium,62.5
weekly-contest-149,Weekly Contest 149,2019-08-11,4,swap-for-longest-repeated-character-substring,1156,Swap For Longest Repeated Character Substring,Medium,44.8
weekly-contest-149,Weekly Contest 149,2019-08-11,4,online-majority-element-in-subarray,1157,Online Majority Element In Subarray,Hard,40.6
weekly-contest-150,Weekly Contest 150,2019-08-18,4,find-words-that-can-be-formed-by-characters,1160,Find Words That Can Be Formed by Characters,Easy,71.7
weekly-contest-150,Weekly Contest 150,2019-08-18,4,maximum-level-sum-of-a-binary-tree,1161,Maximum Level Sum of a Binary Tree,Medium,70.0
weekly-contest-150,Weekly Contest 150,2019-08-18,4,as-far-from-land-as-possible,1162,As Far from Land as Possible,Medium,52.4
weekly-contest-150,Weekly Contest 150,2019-08-18,4,last-substring-in-lexicographical-order,1163,Last Substring in Lexicographical Order,Hard,35.2
weekly-contest-151,Weekly Contest 151,2019-08-25,4,invalid-transactions,1169,Invalid Transactions,Medium,32.4
weekly-contest-151,Weekly Contest 151,2019-08-25,4,compare-strings-by-frequency-of-the-smallest-character,1170,Compare Strings by Frequency of the Smallest Character,Medium,63.5
weekly-contest-151,Weekly Contest 151,2019-08-25,4,remove-zero-sum-consecutive-nodes-from-linked-list,1171,Remove Zero Sum Consecutive Nodes from Linked List,Medium,53.2
weekly-contest-151,Weekly Contest 151,2019-08-25,4,dinner-plate-stacks,1172,Dinner Plate Stacks,Hard,33.8
weekly-contest-152,Weekly Contest 152,2019-09-01,4,prime-arrangements,1175,Prime Arrangements,Easy,61.6
weekly-contest-152,Weekly Contest 152,2019-09-01,4,diet-plan-performance,1176,Diet Plan Performance,Easy,56.1
weekly-contest-152,Weekly Contest 152,2019-09-01,4,can-make-palindrome-from-substring,1177,Can Make Palindrome from Substring,Medium,42.0
weekly-contest-152,Weekly Contest 152,2019-09-01,4,number-of-valid-words-for-each-puzzle,1178,Number of Valid Words for Each Puzzle,Hard,48.0
weekly-contest-153,Weekly Contest 153,2019-09-08,4,distance-between-bus-stops,1184,Distance Between Bus Stops,Easy,55.6
weekly-contest-153,Weekly Contest 153,2019-09-08,4,day-of-the-week,1185,Day of the Week,Easy,59.4
weekly-contest-153,Weekly Contest 153,2019-09-08,4,maximum-subarray-sum-with-one-deletion,1186,Maximum Subarray Sum with One Deletion,Medium,48.7
weekly-contest-153,Weekly Contest 153,2019-09-08,4,make-array-strictly-increasing,1187,Make Array Strictly Increasing,Hard,58.1
weekly-contest-154,Weekly Contest 154,2019-09-15,4,maximum-number-of-balloons,1189,Maximum Number of Balloons,Easy,64.2
weekly-contest-154,Weekly Contest 154,2019-09-15,4,reverse-substrings-between-each-pair-of-parentheses,1190,Reverse Substrings Between Each Pair of Parentheses,Medium,72.1
weekly-contest-154,Weekly Contest 154,2019-09-15,4,k-concatenation-maximum-sum,1191,K-Concatenation Maximum Sum,Medium,25.9
weekly-contest-154,Weekly Contest 154,2019-09-15,4,critical-connections-in-a-network,1192,Critical Connections in a Network,Hard,60.2
weekly-contest-155,Weekly Contest 155,2019-09-22,4,minimum-absolute-difference,1200,Minimum Absolute Difference,Easy,75.2
weekly-contest-155,Weekly Contest 155,2019-09-22,4,ugly-number-iii,1201,Ugly Number III,Medium,31.7
weekly-contest-155,Weekly Contest 155,2019-09-22,4,smallest-string-with-swaps,1202,Smallest String With Swaps,Medium,60.8
weekly-contest-155,Weekly Contest 155,2019-09-22,4,sort-items-by-groups-respecting-dependencies,1203,Sort Items by Groups Respecting Dependencies,Hard,66.0
